episode,return,ttm,total_steps,final_mastery,cumulative_reward,question_accuracy,content_rate,blueprint_adherence,post_content_gain,post_content_gain_video,post_content_gain_PPT,post_content_gain_text,post_content_gain_blog,post_content_gain_article,post_content_gain_handout,mean_frustration
11,23.376485597072644,140,88,0.4054849325626735,23.376485597072644,0.5862068965517241,0.6704545454545454,99.08045930787921,0.05586053417289685,0.09391227838462173,0.060903644573438775,0.04373764549794757,0.04843170146890383,0.04889825757872326,0.04059517518013819,0.09659090909090912
12,37.80266771236461,140,117,0.4116052730386474,37.80266771236461,0.7631578947368421,0.6752136752136753,98.59649045392871,0.05268354203660164,0.07242848858278123,0.06254522000900396,0.031372536729911076,0.052386411672144036,0.044885273359517655,0.04257528391332968,0.06641025641025641
13,25.67940562094376,140,134,0.4107268929861998,25.67940562094376,0.46,0.6268656716417911,100.0,0.04685379546312133,0.07147910679489161,0.04259284497749247,0.028008420145579725,0.042431781366734714,0.0436268563582275,0.04604369478052945,0.40350746268656734
14,22.35196156497473,140,89,0.40432028718004864,22.35196156497473,0.6333333333333333,0.6629213483146067,100.0,0.04879948837604905,0.07011887154196095,0.05295285025005314,0.03798673372777728,0.04786947014654509,0.05412175221248139,0.03560062227954668,0.32932584269662935
15,41.558271596463825,140,136,0.46423796001487644,41.558271596463825,0.75,0.6470588235294118,98.88888793066144,0.04426780465131915,0.06467418569986937,0.052955723287705994,0.028893846282221677,0.045276906565001995,0.03678468659923667,0.038080978209648515,0.2360294117647059
16,39.05637777033188,140,112,0.43780600059037283,39.05637777033188,0.8157894736842105,0.6607142857142857,98.59649045392871,0.050136662303990207,0.0658543699937467,0.06316489237357412,0.0433022107079516,0.04881952504271591,0.035221778588780506,0.03617999023981286,0.04125000000000001
17,32.90295665330949,140,125,0.46167180683373904,32.90295665330949,0.6857142857142857,0.72,100.0,0.05062702255454189,0.0673831079278797,0.05600647635066953,0.03988848911847203,0.05537043865232399,0.04750985840405016,0.03735558593726974,0.11280000000000003
18,41.88836439171405,140,134,0.5058448172502976,41.88836439171405,0.75,0.6716417910447762,99.39393796958029,0.047049515633588654,0.06227700283850958,0.05790605887365782,0.03152004958587134,0.052093301362598696,0.04800141523139571,0.03226486182779861,0.04731343283582091
19,28.46388555025603,140,115,0.4239355448822037,28.46388555025603,0.6470588235294118,0.7043478260869566,99.21568632125854,0.04524457093302249,0.059340096487069574,0.048895572035804385,0.036560924455454794,0.05081309280475747,0.044795085817965305,0.032642269677504145,0.1293913043478261
20,39.590642710665456,140,134,0.474014228220493,39.590642710665456,0.5925925925925926,0.5970149253731343,99.50617253780365,0.0516686143347768,0.07196871174501816,0.05193228120659943,0.041833596761466335,0.04971301498477064,0.039213853596832327,0.043684048342276495,0.09022388059701496
21,22.59901813869776,140,98,0.4141828454168932,22.59901813869776,0.5454545454545454,0.6632653061224489,98.38383700698614,0.0485559107590116,0.071193968185263,0.05677389066268376,0.04514949906900318,0.05642659335594053,0.04163230479822285,0.030344565887380652,0.21275510204081635
22,48.525417087711716,140,127,0.45216054698791874,48.525417087711716,0.8478260869565217,0.6377952755905512,99.42029118537903,0.0536132041124674,0.07848978087917645,0.06353180548474928,0.037874566385817834,0.06083280787885275,0.04111660035267474,0.02601955321220323,0.03921259842519686
23,22.91941573404915,140,82,0.44528107551848123,22.91941573404915,0.72,0.6951219512195121,100.0,0.050422345118981415,0.056576058694801395,0.06028869545783824,0.03403897095685851,0.05500333357122442,0.04900463058115542,0.048453432795718,0.15621951219512198
24,32.47929495300551,140,103,0.4137004416030016,32.47929495300551,0.6944444444444444,0.6504854368932039,98.51851714774966,0.05546514341775381,0.08526189204338018,0.054558861339109935,0.042232980409469704,0.053982320148615044,0.04828326944067472,0.04842366359775341,0.0936893203883495
25,27.85580928706864,140,110,0.4553254016281278,27.85580928706864,0.6363636363636364,0.7,98.38383700698614,0.04658138500638174,0.08178411455617868,0.04380927726535358,0.03215669962154646,0.03964970569749975,0.04895002587232005,0.04334048631373538,0.11272727272727273
26,6.070797843888596,140,65,0.3466987885483192,6.070797843888596,0.22727272727272727,0.6615384615384615,98.1818163767457,0.04546582319965834,0.08776531043943483,0.04640359789721062,0.04227680851037491,0.024712281813830138,0.0338097314912893,0.028505559240109675,0.4306153846153846
27,17.92621544229196,140,80,0.4258316559311683,17.92621544229196,0.65,0.75,100.0,0.04653853216407879,0.07059096106920783,0.05788939202399273,0.03492175576887229,0.04944957121000741,0.050378834667869285,0.03032616692647447,0.18387500000000007
28,25.769079553546973,140,120,0.466006725123357,25.769079553546973,0.5121951219512195,0.6583333333333333,99.34959313832223,0.04431802839325681,0.07292272438109389,0.056902798243968364,0.0323673302756672,0.03691291949243469,0.03316145423695635,0.03223838245775342,0.23016666666666666
29,9.06183820157388,140,85,0.34423611785657077,9.06183820157388,0.32,0.7058823529411765,100.0,0.04010310749815999,0.05197669133983481,0.056072344285932364,0.03580755427588903,0.04036381297339024,0.023959932785139332,0.035275894251775006,0.4925882352941176
30,38.14774100868872,140,86,0.43370971582641704,38.14774100868872,0.9696969696969697,0.6162790697674418,98.78787891939282,0.05091624424687851,0.06971941102587798,0.06355541237401593,0.04489487510506943,0.052311704539052706,0.041376212154705674,0.03911126890344605,0.0158139534883721
31,3.562735311571324,140,46,0.3839661473591248,3.562735311571324,0.13333333333333333,0.6739130434782609,100.0,0.05609847504009827,0.078948976969804,0.06155329796910916,0.050733929145994235,0.05797417269845454,0.041522972300533215,0.031847597696696976,0.4084782608695653
32,18.05678644144128,140,105,0.4453814381705338,18.05678644144128,0.4358974358974359,0.6285714285714286,99.31623935699463,0.04305044409867116,0.06164218437969559,0.0450636378117634,0.03510856727148661,0.045556987096640335,0.03682510915582514,0.035301725001063426,0.4683809523809523
33,17.169621472013368,140,118,0.38918588389039016,17.169621472013368,0.35,0.6610169491525424,100.0,0.047686815955994555,0.06953231209213757,0.052946775910357104,0.03545859387902494,0.044179077041732316,0.03999181696708997,0.043890438031875534,0.40271186440677953
34,20.118861340747028,140,83,0.4001299216394158,20.118861340747028,0.5833333333333334,0.7108433734939759,98.88888793066144,0.05136889292584902,0.06888329061358676,0.05553097141360853,0.04282667404607859,0.0557805134420032,0.03716314586293571,0.03482372663661885,0.09867469879518073
35,35.60400843334722,140,86,0.42852165746840803,35.60400843334722,0.8823529411764706,0.6046511627906976,99.21568632125854,0.048285734037064515,0.07101087885702118,0.048032956484320044,0.030124008463600034,0.0580589711140389,0.04461187383199675,0.04458786374475807,0.028139534883720934
36,30.981989617255394,140,103,0.41815392772570303,30.981989617255394,0.6578947368421053,0.6310679611650486,98.94736856222153,0.04958491065865417,0.06331609342702119,0.05230463579539876,0.036582280955954984,0.039782211420866645,0.03733431637206813,0.04562286091097431,0.1416504854368932
37,23.662934397723305,140,89,0.4338683745532669,23.662934397723305,0.5833333333333334,0.5955056179775281,99.2592602968216,0.04728029343042344,0.06874310385540955,0.05338081735954397,0.037097470392216746,0.05500440215445475,0.04392779845473097,0.029878039644991118,0.2482022471910114
38,40.55067191292099,140,95,0.4113633690698408,40.55067191292099,0.8292682926829268,0.5684210526315789,98.69918525218964,0.05578761742989964,0.07597848391990288,0.05742642654834844,0.041233332153331,0.06113685584636973,0.04567995988593908,0.03593442626844156,0.061263157894736825
39,31.524944464339235,140,139,0.43153718421557985,31.524944464339235,0.54,0.6402877697841727,100.0,0.047463215623236715,0.07274492922021532,0.058787668419531695,0.03251278787137043,0.04537551658854042,0.03339239020736975,0.03596254588772221,0.3033812949640289
40,38.4965381989766,140,114,0.41463080797819685,38.4965381989766,0.9032258064516129,0.7280701754385965,99.13978474214673,0.05849805733962818,0.08416698764768883,0.05241539475743532,0.05653839217893316,0.062034741067494854,0.049092666199916465,0.04538436693180626,0.03973684210526316
41,48.04814142371554,140,120,0.4827393158188034,48.04814142371554,0.9512195121951219,0.6583333333333333,98.69918525218964,0.05107164395118939,0.07739565831681747,0.04890029441511768,0.036498414311112,0.05436053239401763,0.050189413693250085,0.038435907072563155,0.020083333333333335
42,18.045946960523885,140,85,0.3557221145394122,18.045946960523885,0.56,0.7058823529411765,100.0,0.04438267098925715,0.06478078619408771,0.053705003180275164,0.034395723213657234,0.037846526151027654,0.048341130777840746,0.035353419966825186,0.2471764705882353
43,2.482070523142291,140,36,0.3725457025867339,2.482070523142291,0.16666666666666666,0.6666666666666666,96.6666653752327,0.0382873591778957,0.08277322887009338,0.04702380350569128,0.022467576363569892,0.05603256246397664,0.025371845403472783,0.023424403722220252,0.4197222222222222
44,22.5185288739711,140,120,0.42792826567369247,22.5185288739711,0.4888888888888889,0.625,100.0,0.039007085002519516,0.04965473381165469,0.04682882961014243,0.028555657772516195,0.03848489842570572,0.03885588957784005,0.03163040007669965,0.4736666666666666
45,50.87458073370551,140,136,0.49493443570783097,50.87458073370551,0.9302325581395349,0.6838235294117647,98.7596889026463,0.05199025221987767,0.06946050096672973,0.0690538545231422,0.04645010251452923,0.04618998991839196,0.04131975425957446,0.037360297890116856,0.019558823529411767
46,14.671756231242504,140,89,0.3348435401467501,14.671756231242504,0.375,0.6404494382022472,98.74999923631549,0.045600657078977654,0.05219864323736762,0.06209989497185406,0.03490842851398117,0.03725543409306716,0.039988282772027324,0.03444520210112584,0.2762921348314607
47,11.164068365923493,140,85,0.3973909480986403,11.164068365923493,0.3103448275862069,0.6588235294117647,99.08045930787921,0.043041609843995264,0.06377332670467331,0.04140563360557716,0.03637083095214428,0.035884673018411015,0.041715107549316705,0.03531970227911965,0.3760000000000001
48,22.81675558673139,140,87,0.38970141906399375,22.81675558673139,0.6153846153846154,0.7011494252873564,98.97435903549194,0.05383516634414118,0.07528743302124621,0.05341917468399526,0.04303315827760942,0.039868993013110525,0.05191415134937233,0.04605235009003074,0.07
49,24.988379190414506,140,82,0.4463179939434097,24.988379190414506,0.6666666666666666,0.6341463414634146,100.0,0.05337249793119169,0.07943677307784511,0.0617367949098531,0.04201421285339584,0.02930834587089871,0.05218942334156291,0.04442059876670716,0.12036585365853662
50,10.534623323270026,140,77,0.38556132081487743,10.534623323270026,0.36363636363636365,0.7142857142857143,98.1818163767457,0.042784886730117634,0.0699176074879059,0.055615123510826384,0.04080456114565548,0.036798715716216054,0.04036087533071833,0.02751608337141314,0.38285714285714284
51,15.460821135438056,140,103,0.42971390165400897,15.460821135438056,0.46875,0.6893203883495146,98.74999923631549,0.03906519637478897,0.06204496882826008,0.04077778948649596,0.03507359109956892,0.025718363833249634,0.036447623756457256,0.036623799362929026,0.6015533980582527
52,61.78084110016353,140,138,0.44046065623010905,61.78084110016353,0.896551724137931,0.5797101449275363,99.08045930787921,0.053233963534867666,0.08793664237304358,0.05807792195971636,0.05224308173214387,0.03795125079811539,0.03946006104238906,0.0446244902988115,0.022608695652173917
53,30.93350987863514,140,126,0.46158484664062505,30.93350987863514,0.5681818181818182,0.6507936507936508,99.39393796958029,0.04532288950984225,0.06106031830376887,0.05485078805380301,0.038830106440095574,0.041483039256768314,0.03515350460948811,0.032753163240757346,0.1991269841269841
54,27.549291036607684,140,98,0.3915170841508773,27.549291036607684,0.6774193548387096,0.6836734693877551,98.27956855297089,0.05439785368235841,0.07268181302965601,0.07523688194593085,0.033628182546975804,0.061736914986959275,0.04183547259898464,0.04083169195083691,0.1429591836734694
55,25.211890187978895,140,135,0.42358352750066464,25.211890187978895,0.4418604651162791,0.6814814814814815,99.0697686560452,0.05042508499652939,0.07204352548586351,0.049181387318862964,0.038874590937302056,0.05326171931140029,0.0473348286901878,0.04003817400467285,0.2794074074074074
56,45.68935117971941,140,102,0.42907162015793376,45.68935117971941,0.9743589743589743,0.6176470588235294,99.31623935699463,0.05426255080875265,0.08156363279690071,0.06516072544227394,0.0467168373423135,0.05060454927205089,0.050751962770565935,0.03248353383339303,0.019803921568627453
57,7.516628387247507,140,57,0.3616459695551672,7.516628387247507,0.34782608695652173,0.5964912280701754,98.26087150722742,0.03857212364810793,0.06726148921101066,0.0513444247316164,0.03126529862057892,0.03118042761590146,0.030115385522856364,0.029089390000018256,0.48684210526315774
58,36.92418207018128,140,111,0.4533679735283724,36.92418207018128,0.7142857142857143,0.6216216216216216,99.04761807993054,0.05214683637928102,0.07963375735799587,0.05983070336640305,0.04292753989144846,0.03958008138987408,0.04789359321945609,0.03475755368411498,0.10081081081081084
59,33.56214452960499,140,128,0.4332172015263848,33.56214452960499,0.5416666666666666,0.625,99.16666699573398,0.05417736219588644,0.07078692096928675,0.06603619377604546,0.03778141838753966,0.0550677110262064,0.04179065316947361,0.03422145219654656,0.16085937500000003
60,26.4286696284493,140,90,0.3968058587824758,26.4286696284493,0.6451612903225806,0.6555555555555556,99.13978474214673,0.051690597390408786,0.08144253291999098,0.050442733043693275,0.035651844659059115,0.04798816924062398,0.04872262980413867,0.04395567034469602,0.069
61,16.534490014074308,140,95,0.3681435162192745,16.534490014074308,0.5,0.6421052631578947,99.21568632125854,0.0370561462930902,0.05289668871021341,0.04340655554830502,0.03173061142020691,0.03180335653613531,0.027902896340393953,0.03914755140165114,0.548421052631579
62,36.20979607968073,140,107,0.4622435082226353,36.20979607968073,0.8285714285714286,0.6728971962616822,100.0,0.04884427460241255,0.07400540981171112,0.05159475288647856,0.03199089320311347,0.05230655102617473,0.047500977828626625,0.03707881595912535,0.07887850467289723
63,38.06246446056983,140,107,0.4267806926090429,38.06246446056983,0.9090909090909091,0.6915887850467289,98.38383700698614,0.04917459539944882,0.07037822016411917,0.054293090956078684,0.03968286616680338,0.04532544755045842,0.058086484212291865,0.03770351572127574,0.026728971962616824
64,37.927607673839155,140,111,0.4681077988249292,37.927607673839155,1.0,0.7477477477477478,98.09523820877075,0.05429558831967684,0.0698437220864846,0.07040652126028872,0.04835524334806953,0.056545809976508904,0.04482857656082968,0.039791627741159796,0.02252252252252252
65,3.2091466015336136,140,39,0.32316877701952895,3.2091466015336136,0.26666666666666666,0.6153846153846154,100.0,0.03957725698997456,0.06226027335152662,0.030330743787673847,0.034442676713358926,0.03780832385013222,0.04260125172600168,0.043476793136120316,0.48871794871794866
66,29.39119887372838,140,137,0.3751411906055032,29.39119887372838,0.48936170212765956,0.656934306569343,99.14893507957458,0.053460310241185804,0.07094099047456556,0.06446864089021029,0.0413145698081905,0.05050141599249573,0.04722480952116288,0.0402426677413112,0.32489051094890503
67,31.995932805245452,140,127,0.4594781036447622,31.995932805245452,0.6571428571428571,0.7244094488188977,100.0,0.05001197068320523,0.06781579765915054,0.0674184566765468,0.04215264289788561,0.04654605973012345,0.04027522006808679,0.0375630674681242,0.101496062992126
68,37.623121660535,140,109,0.45507448641813053,37.623121660535,0.6530612244897959,0.5504587155963303,99.45578179322183,0.05670930606401164,0.0839359352697438,0.06320304340443655,0.042027971200991894,0.05927066369781837,0.045223042736332826,0.05257476544069927,0.12697247706422018
69,28.74437487001128,140,83,0.39930981293599604,28.74437487001128,0.7931034482758621,0.6506024096385542,99.08045930787921,0.050254329358756365,0.08412090783006804,0.0743322536124926,0.020497337583010124,0.05200045202046241,0.04119586246426126,0.02060938716922863,0.05843373493975903
70,36.49195464115923,140,119,0.42681044795641765,36.49195464115923,0.7714285714285715,0.7058823529411765,100.0,0.052939956032156524,0.07691842355261039,0.06161828246755815,0.042340457408320376,0.04698816791581628,0.044329047681646666,0.039307053476353035,0.06126050420168068
71,44.119382217992516,140,138,0.45140160309733635,44.119382217992516,0.7058823529411765,0.6304347826086957,98.95424842834473,0.048751688113407854,0.059837458510051275,0.044472558377731806,0.038928388740556624,0.04786090998178077,0.047944139013423225,0.048717293171097326,0.0842753623188406
72,28.104854980887986,140,138,0.44043996673352975,28.104854980887986,0.4528301886792453,0.6159420289855072,99.24528351984918,0.04689066072738737,0.06246840056785585,0.05065866887621588,0.042333388892226494,0.049408262042650405,0.0391730922622358,0.029770874767780172,0.3032608695652175
73,53.550800877447514,140,129,0.4870022465818799,53.550800877447514,0.9555555555555556,0.6511627906976745,100.0,0.053371988211443656,0.07418868256533587,0.06608564369352947,0.039023125756209504,0.04483702618386014,0.03454516649188923,0.040104659785107535,0.01821705426356589
74,10.705370392713755,140,76,0.3749063571956502,10.705370392713755,0.3103448275862069,0.618421052631579,99.08045930787921,0.051114901291704415,0.08692482260680522,0.05273526910284385,0.04285511214884251,0.03421183924435565,0.05256270291400748,0.02543134052985188,0.35302631578947363
75,19.78407815558658,140,120,0.4549797021739821,19.78407815558658,0.36585365853658536,0.6583333333333333,99.34959313832223,0.04795240845001227,0.06299802050536227,0.05152848211303725,0.027204706806257827,0.06575972710788404,0.03900112604357555,0.04561717166363779,0.2963333333333333
76,29.177472136089534,140,114,0.39562259537411715,29.177472136089534,0.5952380952380952,0.631578947368421,99.04761807993054,0.04869352562959252,0.07684468069394136,0.058577080638267554,0.04384728504435019,0.049827513656998314,0.03544982090896275,0.037949711874197066,0.2806140350877194
77,14.410411797858831,140,83,0.4273966498883467,14.410411797858831,0.4444444444444444,0.6746987951807228,98.51851761341095,0.04848881903833068,0.06653914864112136,0.06422765249175769,0.036250524810934256,0.03657842604482304,0.043982141733136734,0.05262303826024094,0.38867469879518063
78,15.841841786019144,140,124,0.4686751924563385,15.841841786019144,0.3611111111111111,0.7096774193548387,99.2592602968216,0.04216035901028295,0.05989506250515109,0.05416758631979549,0.024510007496237107,0.040256923715421944,0.03469519053677907,0.039617113803478314,0.41298387096774186
79,27.79298838083755,140,86,0.4121737834819549,27.79298838083755,0.75,0.6744186046511628,98.57142912223935,0.05522632262259391,0.0792506990064662,0.06492484123643479,0.04616418494161433,0.05859340278825684,0.04360194622058376,0.042650411626995705,0.04116279069767442
80,32.60839381468093,140,135,0.48189950147016863,32.60839381468093,0.5909090909090909,0.674074074074074,99.39393796958029,0.045182961373569384,0.06635629095366997,0.05365946596854824,0.02573103657641128,0.048887017445470915,0.035943672253828184,0.03329262479266669,0.17970370370370375
81,16.35020218943226,140,83,0.344988716121672,16.35020218943226,0.42857142857142855,0.6626506024096386,98.09523820877075,0.05340373479609846,0.0862375408239057,0.05611324103272392,0.036737287444569264,0.043006355839971866,0.047417493697312026,0.04537334273676321,0.2597590361445784
82,41.29400474052836,140,123,0.46959739543356854,41.29400474052836,0.8461538461538461,0.6829268292682927,99.31623935699463,0.04743965934684403,0.06826027460964061,0.06855851313843585,0.0384173706779087,0.04578344870740262,0.03872110554422799,0.03664887614747711,0.04910569105691057
83,36.891273283649376,140,125,0.4837420139341649,36.891273283649376,0.6521739130434783,0.632,99.42029118537903,0.04652101960020511,0.06955828549096042,0.061432106068708046,0.03494285836989241,0.04594809643956766,0.030461619036268563,0.04098046588483707,0.10128000000000001
84,12.582301451944687,140,108,0.3924493800787515,12.582301451944687,0.2647058823529412,0.6851851851851852,99.21568632125854,0.05013592356684367,0.08738576102608306,0.05154663745108292,0.04067922141149163,0.03469331406867062,0.034079147066513556,0.039691710615700274,0.3887037037037037
85,39.94477226811724,140,123,0.5172291838847733,39.94477226811724,0.8571428571428571,0.7154471544715447,100.0,0.05296045264032742,0.06298914150629205,0.07119639996331309,0.03753024203225619,0.0532814478378971,0.05264003796894647,0.04149375830104303,0.05455284552845528
86,32.14049368252889,140,138,0.4392644919886059,32.14049368252889,0.6764705882352942,0.7536231884057971,99.21568632125854,0.049292005129270115,0.06690441913557385,0.05840143381355599,0.04203462418812832,0.05400342064595644,0.04517725348606312,0.036100714548679885,0.1666666666666667
87,29.66413398374997,140,117,0.41436071433310645,29.66413398374997,0.5348837209302325,0.6324786324786325,98.7596889026463,0.050510670888542525,0.06842869917584535,0.05144302120479337,0.05033902075719402,0.04938271834266815,0.0442507214952842,0.035348094571077515,0.14666666666666667
88,32.907360625120155,140,110,0.450928062155948,32.907360625120155,0.8275862068965517,0.7363636363636363,99.08045930787921,0.0530924075975702,0.08926434317830081,0.06306813151946127,0.046041629284645516,0.04780166576965046,0.048395884276843756,0.040333641004854225,0.0620909090909091
89,40.65159194692584,140,132,0.4100278381245061,40.65159194692584,0.7111111111111111,0.6590909090909091,100.0,0.0505145344693562,0.07232730271401745,0.055945634541713155,0.03037105169375466,0.05509854657018914,0.04022815418602555,0.04386671446104653,0.08946969696969698
90,36.677088690145055,140,119,0.4648258590769147,36.677088690145055,0.7073170731707317,0.6554621848739496,98.69918525218964,0.04936489104832859,0.06509560064702734,0.04917357614306128,0.04083499514790433,0.04472138394903273,0.05407895274320723,0.039371586186662894,0.09210084033613448
91,24.412380502184373,140,124,0.42061817433608367,24.412380502184373,0.4666666666666667,0.6370967741935484,100.0,0.04870322841040044,0.0688318250347342,0.05722657754139358,0.03544853906542368,0.0498809475947975,0.02621123362185105,0.05065077379419174,0.31790322580645175
92,28.20144816367828,140,107,0.4321952675655058,28.20144816367828,0.6,0.6261682242990654,100.0,0.04568771366904928,0.07335291959203277,0.048114038656516665,0.04254429468011978,0.03623361639879062,0.04742710606507612,0.0340831526512103,0.20878504672897205
93,5.139397939077201,140,68,0.3091603712355562,5.139397939077201,0.14285714285714285,0.6911764705882353,98.73015880584717,0.055711245324197,0.07129796779868544,0.05082782850936376,0.0513755825785771,0.052956040071028276,0.05809355019672342,0.039589239842247034,0.46838235294117647
94,26.91035330306158,140,82,0.40071068884829847,26.91035330306158,0.7777777777777778,0.6707317073170732,98.51851761341095,0.050886116471951015,0.09262032459860456,0.05497668948970153,0.03639646815516477,0.041671661298060034,0.04612637058572123,0.035816777061557115,0.0451219512195122
95,19.19626501453336,140,107,0.38266525987960964,19.19626501453336,0.45714285714285713,0.6728971962616822,100.0,0.043248541563831955,0.0669436167549465,0.03966518120936849,0.031056785399850215,0.047688651227305784,0.04298084009960544,0.03212329520207136,0.3378504672897197
96,26.522113157400852,140,130,0.4804993331002825,26.522113157400852,0.475,0.6923076923076923,100.0,0.050136813771080924,0.06188661872114721,0.05886405373921934,0.0297475166068086,0.05369308267001552,0.053258264735566004,0.03932954166584827,0.20469230769230784
97,21.683902593886895,140,88,0.4195821632026909,21.683902593886895,0.5925925925925926,0.6931818181818182,98.51851761341095,0.05113925976713086,0.07654672727083069,0.048504630379785904,0.0454306868336934,0.06525374946707707,0.039442921924939534,0.023693653388591848,0.14125000000000007
98,27.646055766867168,140,100,0.4544633777372587,27.646055766867168,0.6470588235294118,0.66,99.21568632125854,0.048422775253264896,0.07658937997688048,0.05433473749434452,0.030276570748308553,0.05535533751119639,0.044152969455634405,0.033753807166516735,0.13
99,46.91573606111085,140,138,0.4735012877486272,46.91573606111085,0.8409090909090909,0.6811594202898551,99.39393796958029,0.05120006988986759,0.08092500198898296,0.060160422771984634,0.036739266940473914,0.05692327646128749,0.03589298349978656,0.04403311040174437,0.053913043478260876
100,0.7250987896013352,140,29,0.2651956034985917,0.7250987896013352,0.08333333333333333,0.5862068965517241,96.6666653752327,0.04809521835751055,0.07173814515020978,0.028456147222071196,0.04730401591690374,0.0,0.0448050314403169,0.04323488945449137,0.5906896551724139
101,30.78808464437534,140,98,0.4221918978222829,30.78808464437534,0.6578947368421053,0.6122448979591837,98.59649045392871,0.05251524498917422,0.07287954129838013,0.06409430841030007,0.04389668899227063,0.044566147033602205,0.044910411435322026,0.030926311881387666,0.12806122448979593
102,34.44853781116806,140,107,0.43935468920736526,34.44853781116806,0.7777777777777778,0.6635514018691588,99.2592602968216,0.04793420674815076,0.07115597463175238,0.05996266603230385,0.034668037404034256,0.05454612510883079,0.04983196250209075,0.03280654044906981,0.09570093457943928
103,33.23176217715491,140,113,0.43890943593919024,33.23176217715491,0.7352941176470589,0.6991150442477876,99.21568632125854,0.054063017552776094,0.07426043193668232,0.05483063553338372,0.04435266437850496,0.053127341704566754,0.05215564177736121,0.04576733428210709,0.11601769911504427
104,44.850497019057364,140,122,0.4690038717862517,44.850497019057364,0.8571428571428571,0.6557377049180327,99.04761807993054,0.05173717524784453,0.06332252635192272,0.05606855686638385,0.035002708628109204,0.05184178306478815,0.05536264669784889,0.04615961476400489,0.04409836065573771
105,35.20924801092236,140,96,0.4317548381621973,35.20924801092236,0.7714285714285715,0.6354166666666666,100.0,0.06170883173380325,0.09018806726919397,0.07342166256415424,0.03959758092526019,0.05463951953016788,0.05172164671661362,0.04310469427497931,0.03541666666666667
106,40.17539931851769,140,113,0.4640442215973616,40.17539931851769,0.868421052631579,0.6637168141592921,98.59649045392871,0.04448495315076281,0.06071783367192716,0.04996397614390447,0.03859076650438675,0.0492478037751592,0.038994829439688246,0.03757996432397548,0.03814159292035399
107,27.642353303185587,140,86,0.35620877371292636,27.642353303185587,0.8076923076923077,0.6976744186046512,98.97435903549194,0.0554933981098621,0.0771237232398977,0.08164010810783795,0.03982479211781227,0.06020742368591268,0.054366261161934756,0.03292989361964002,0.09441860465116281
108,20.85030987036736,140,80,0.4125857033907983,20.85030987036736,0.6363636363636364,0.725,96.36363573372364,0.05690641662504943,0.0711083527639757,0.08154509079001636,0.0438886459586551,0.04537281790227221,0.049305415721498734,0.041004851808126075,0.06675
